1683758365.0401511,0,-0.002838221381267739
1683758365.0401511,0,0.009826960051271096
1683758365.0420916,0,0.010284737693411055
1683758365.0431075,0,0.01077303384502701
1683758365.0452003,0,0.011230811487166967
1683758365.048302,0,0.01174962614825892
1683758365.0497067,0,0.012237922299874875
1683758365.0517,0,0.01272621845149083
1683758365.0531387,0,0.013245033112582781
1683758365.0568674,0,0.013733329264198737
1683758365.0586836,0,0.01425214392529069
1683758365.0596795,0,0.014770958586382641
1683758365.0616739,0,0.015289773247474594
1683758365.0636714,0,0.015808587908566547
1683758365.065664,0,0.016357921079134495
1683758365.0676582,0,0.016876735740226446
1683758365.069655,0,0.017426068910794398
1683758365.0727522,0,0.018005920590838345
1683758365.0751457,0,0.0184942167424543
1683758365.0751457,0,0.019043549913022248
1683758365.0787997,0,0.0195928830835902
1683758365.0806165,0,0.020142216254158147
1683758365.0831323,0,0.020691549424726098
1683758365.0831323,0,0.021271401104770042
1683758365.086147,0,0.021820734275337993
1683758365.0871904,0,0.02240058595538194
1683758365.088609,0,0.02294991912594989
1683758365.0927963,0,0.023529770805993836
1683758365.094759,0,0.024079103976561784
1683758365.0956457,0,0.024689474166081728
1683758365.0976448,0,0.025269325846125675
1683758365.0991216,0,0.025849177526169623
1683758365.102622,0,0.026459547715689567
1683758365.104589,0,0.02706991790520951
1683758365.10558,0,0.027649769585253458
1683758365.107575,0,0.028229621265297402
1683758365.1092236,0,0.02880947294534135
1683758365.1127415,0,0.029419843134861293
1683758365.1146128,0,0.030030213324381237
1683758365.1155992,0,0.03064058351390118
1683758365.1175966,0,0.03128147221289712
1683758365.1185925,0,0.03189184240241707
1683758365.1228354,0,0.03250221259193701
1683758365.1246872,0,0.033112582781456956
1683758365.1246872,0,0.0337229529709769
1683758365.1286647,0,0.034333323160496844
1683758365.1296227,0,0.034943693350016784
1683758365.131615,0,0.03558458204901273
1683758365.1331172,0,0.03619495223853267
1683758365.1351144,0,0.03683584093752861
1683758365.1377416,0,0.03744621112704855
1683758365.1392405,0,0.0380565813165685
1683758365.1411774,0,0.03866695150608844
1683758365.143194,0,0.03927732169560839
1683758365.1451733,0,0.03991821039460433
1683758365.1471903,0,0.04052858058412427
1683758365.149168,0,0.04113895077364422
1683758365.1523223,0,0.04174932096316416
1683758365.1541514,0,0.0423902096621601
1683758365.155153,0,0.04297006134220405
1683758365.1583774,0,0.04361095004119999
1683758365.160138,0,0.04422132023071993
1683758365.1621296,0,0.044862208929715874
1683758365.1631184,0,0.04544206060975982
1683758365.1651123,0,0.04608294930875576
1683758365.1682801,0,0.0466933194982757
1683758365.1701405,0,0.04730368968779565
1683758365.1711776,0,0.047883541367839594
1683758365.1731277,0,0.04849391155735954
1683758365.1751587,0,0.04910428174687948
1683758365.1782453,0,0.04971465193639943
1683758365.1800833,0,0.05026398510696738
1683758365.1811419,0,0.05087435529648732
1683758365.1830928,0,0.051484725486007264
1683758365.186118,0,0.05212561418500321
1683758365.1871662,0,0.05270546586504715
1683758365.1889083,0,0.053285317545091096
